Price,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Automatic,CC,Doors,Cylinders,Weight,Reg_Fee
8950,11,1998,51874,Petrol,86,0,0,1300,4,4,1000,472.36824197998334
7500,2,1998,49827,Petrol,86,1,0,1300,5,4,1035,389.26737981067066
7250,12,1998,49640,Petrol,110,1,0,1600,4,4,1035,369.40800983943086
7450,1,1998,49580,Petrol,110,1,0,1600,4,4,1035,411.47980768990647
8750,5,1998,49170,Petrol,86,0,0,1300,3,4,1045,450.699089802842
9800,4,1998,48838,Petrol,110,0,0,1600,3,4,1055,532.4276938140272
7500,10,1998,48576,Petrol,86,1,0,1300,3,4,1015,338.4582157155466
8950,6,1998,48400,Petrol,110,1,0,1600,5,4,1075,476.3038749820124
8950,7,1998,48242,Petrol,86,1,0,1300,5,4,1035,506.46993892640677
7450,11,1998,47955,Petrol,110,1,0,1600,5,4,1070,404.84440689121845
8950,10,1998,47633,Petrol,110,1,0,1600,5,4,1075,438.99321549488
10500,3,1998,47400,Petrol,86,1,0,1300,5,4,1040,534.3477705955999
7000,8,1998,47360,Petrol,86,0,0,1300,3,4,1010,303.5093036312965
8500,4,1998,45507,Petrol,110,1,0,1600,3,4,1050,377.88404496318685
7750,5,1998,45410,Petrol,86,1,0,1300,5,4,1035,430.94303649314656
8950,11,1998,44850,Petrol,110,1,0,1600,3,4,1050,428.5026837588468
8250,12,1998,44826,Petrol,110,0,0,1600,5,4,1075,449.3661428512778
9250,1,1998,44444,Petrol,110,1,0,1600,3,4,1050,472.5812512771989
7900,6,1998,43720,Petrol,110,1,0,1600,5,4,1070,403.56789021476953
8500,3,1998,43622,Petrol,86,1,0,1300,4,4,1000,397.38703104003525
7950,5,1998,43532,Petrol,110,0,0,1600,5,4,1070,406.08774013553153
9950,12,1998,42800,Petrol,110,1,0,1600,3,4,1050,556.8661692817861
8750,7,1998,42317,Petrol,107,1,1,1600,5,4,1100,387.7515769244931
7500,1,1998,42186,Petrol,110,1,0,1600,3,4,1050,405.52532952700966
6950,9,1998,42000,Petrol,110,1,0,1600,3,4,1050,312.53468506138626
8950,2,1998,40093,Petrol,110,0,0,1600,5,4,1114,436.7489462050492
8750,2,1998,39800,Petrol,107,0,1,1600,3,4,1080,374.56346077368244
7750,8,1998,39168,Petrol,86,0,0,1300,3,4,1015,394.73062655751
8450,6,1998,38945,Petrol,110,1,0,1600,3,4,1050,451.5096371113735
8150,5,1998,36537,Petrol,110,0,1,1600,4,4,1075,428.06265702870934
8500,3,1998,36000,Petrol,86,0,1,1300,3,4,1045,434.63591390408584
7600,3,1998,36000,Petrol,110,1,0,1600,3,4,1050,363.98645123266
7950,1,1998,35821,Petrol,86,0,1,1300,3,4,1015,377.5814479395828
7750,8,1998,34717,Petrol,86,0,0,1300,3,4,1015,399.8466057118234
7950,1,1998,34000,Petrol,86,1,0,1300,4,4,1000,420.47789107868243
9950,3,1998,30964,Petrol,110,0,1,1600,3,4,1080,478.67964474607635
8950,10,1998,29000,Petrol,86,1,1,1300,3,4,1045,465.4397720190088
8450,9,1998,26000,Petrol,86,0,0,1300,3,4,1015,384.985691195417
8950,3,1998,24000,Petrol,86,1,1,1300,5,4,1065,474.70628447172277
8450,1,1998,23000,Petrol,86,0,0,1300,3,4,1015,422.61509522253726
7500,12,1998,20544,Petrol,86,1,0,1300,3,4,1025,463.58594789399746
10845,9,1998,19000,Petrol,86,0,0,1300,3,4,1015,570.6326211838172
8500,10,1998,17016,Petrol,86,0,0,1300,3,4,1015,422.15660158331383
7250,11,1998,16916,Petrol,86,1,0,1300,3,4,1015,392.48320177876826
6950,5,1998,1,Petrol,110,0,0,1600,5,4,1114,363.73775326157755
